"Id","Date","Survey_Start","Survey_End","Surveyed_Persons","Parliament_ID","Institute_ID","Tasker_ID","Method_ID","NoParties"
1205,2019-03-14,2019-03-11,2019-03-13,"1508","17","1","10","1",7
1204,2019-03-14,2019-03-11,2019-03-13,"1508","0","1","10","1",7
1203,2019-03-11,2019-03-08,2019-03-11,"2005","0","5","4","3",7
1202,2019-03-09,2019-02-28,2019-03-06,"1906","0","3","3","1",7
1201,2019-03-09,2019-03-04,2019-03-08,"2501","0","2","63","1",7
1200,2019-03-09,2019-02-27,2019-03-01,"4000","17","5","4","3",11
1199,2019-03-05,2019-02-20,2019-02-28,"1001","3","2","15","1",7
1198,2019-03-04,2019-02-25,2019-03-01,"2502","0","2","63","1",7
1197,2019-03-03,2019-02-27,2019-03-01,"4000","0","5","4","3",7
1196,2019-03-02,2019-02-21,2019-02-27,"1420","0","3","3","1",7
1195,2019-02-28,2019-02-21,2019-02-27,"1005","0","4","7","1",7
1194,2019-02-27,2019-02-22,2019-02-26,"1620","0","13","47","3",7
1192,2019-02-26,2019-02-22,2019-02-25,"2048","0","5","4","3",7
1193,2019-02-25,2019-02-18,2019-02-21,"1005","6","1","39","1",7
1191,2019-02-25,2019-02-18,2019-02-25,"11891","0","16","14","3",7
1190,2019-02-24,2019-02-19,2019-02-21,"1001","10","1","28","1",7
1189,2019-02-23,2019-02-14,2019-02-20,"1511","0","3","3","1",7
1188,2019-02-23,2019-02-18,2019-02-22,"2501","0","2","63","1",7
1187,2019-02-22,2019-02-19,2019-02-21,"1226","17","6","5","1",7
1186,2019-02-22,2019-02-19,2019-02-21,"1226","0","6","5","1",7
1185,2019-02-22,2019-02-19,2019-02-20,"1029","0","1","1","1",7
1184,2019-02-19,2019-02-01,2019-02-13,"1222","0","9","6","2",7
1183,2019-02-18,2019-02-15,2019-02-18,"2046","0","5","4","3",7
1182,2019-02-16,2019-02-07,2019-02-13,"1891","0","3","3","1",7
1181,2019-02-16,2019-02-11,2019-02-15,"2501","0","2","63","1",7
1180,2019-02-15,2019-02-07,2019-02-12,"1006","1","5","4","4",7
1179,2019-02-14,2019-02-11,2019-02-13,"1503","17","1","10","1",7
1178,2019-02-14,2019-02-11,2019-02-13,"1503","0","1","10","1",7
1177,2019-02-11,2019-02-08,2019-02-11,"2051","0","5","4","3",7
1176,2019-02-11,2019-02-01,2019-02-08,"1005","11","2","63","1",7
1175,2019-02-11,2019-02-01,2019-02-08,"1010","9","2","63","1",7
1174,2019-02-09,2019-01-31,2019-02-06,"1900","0","3","3","1",7
1173,2019-02-09,2019-02-04,2019-02-08,"2500","0","2","63","1",7
1172,2019-02-08,2019-01-28,2019-02-04,"1002","15","5","4","4",9
1171,2019-02-08,2019-02-05,2019-02-07,"1350","0","6","5","1",7
1170,2019-02-07,2019-01-28,2019-02-04,"1006","4","5","4","4",8
1169,2019-02-07,2019-01-24,2019-01-30,"1000","5","1","48","1",7
1168,2019-02-07,2019-01-31,2019-02-07,"11863","0","16","14","3",7
1167,2019-02-05,2019-01-22,2019-01-31,"1002","3","2","15","1",7
1166,2019-02-04,2019-02-01,2019-02-04,"2034","0","5","4","3",7
1165,2019-02-04,2019-01-29,2019-02-01,"1007","1","2","63","1",7
1164,2019-02-02,2019-01-28,2019-02-01,"2501","0","2","63","1",7
1163,2019-02-02,2019-01-24,2019-01-30,"1434","0","3","3","1",7
1162,2019-02-01,2019-01-25,2019-01-28,"2056","17","5","4","3",11
1161,2019-01-31,2019-01-25,2019-01-29,"1578","0","13","47","3",7
1160,2019-01-28,2019-01-25,2019-01-28,"2056","0","5","4","3",7
1159,2019-01-28,2019-01-22,2019-01-25,"1003","2","2","63","1",8
1158,2019-01-26,2019-01-17,2019-01-23,"2017","0","3","3","1",7
1157,2019-01-26,2019-01-21,2019-01-25,"2501","0","2","63","1",7
1156,2019-01-25,2019-01-22,2019-01-24,"1285","0","6","5","1",7
1155,2019-01-25,2019-01-22,2019-01-23,"1051","0","1","1","1",7
1154,2019-01-24,2019-01-16,2019-01-23,"1003","0","4","7","1",7
1153,2019-01-23,2019-01-05,2019-01-17,"1249","0","9","6","2",7
1152,2019-01-22,2019-01-18,2019-01-21,"2044","0","5","4","3",7
1150,2019-01-19,2019-01-10,2019-01-16,"1448","0","3","3","1",7
1149,2019-01-19,2019-01-14,2019-01-18,"2503","0","2","63","1",7
1148,2019-01-17,2019-01-04,2019-01-11,"1007","8","2","38","1",7
1151,2019-01-14,2019-01-09,2019-01-11,"1505","17","2","63","1",7
1147,2019-01-14,2019-01-11,2019-01-14,"2028","0","5","4","3",7
1146,2019-01-12,2019-01-03,2019-01-09,"1964","0","3","3","1",7
1145,2019-01-12,2019-01-07,2019-01-11,"2504","0","2","63","1",7
1142,2019-01-11,2019-01-08,2019-01-10,"1267","0","6","5","1",7
1141,2019-01-10,2019-01-07,2019-01-09,"1505","0","1","10","1",7
1144,2019-01-10,2018-11-19,2018-12-06,"1006","4","21","83","0",7
1140,2019-01-09,2019-01-03,2019-01-07,"1003","2","1","53","1",8
1139,2019-01-08,2019-01-01,2019-01-08,"11881","0","16","14","3",7
1138,2019-01-08,2019-01-05,2019-01-07,"2056","0","5","4","3",7
1137,2019-01-07,2018-12-27,2019-01-03,"1004","6","2","82","1",7
1136,2019-01-05,2019-01-02,2019-01-04,"1503","0","2","63","1",7
1135,2019-01-04,2019-01-02,2019-01-03,"1026","0","5","4","3",7
1134,2019-01-03,2018-12-27,2019-01-02,"1003","2","4","12","1",8
1133,2019-01-01,2018-12-11,2018-12-19,"1009","3","2","15","1",7
1132,2019-01-01,2018-12-17,2018-12-20,"1005","4","2","27","1",7
1143,2018-12-28,2018-12-21,2018-12-27,"1665","0","13","47","3",7
1131,2018-12-22,2018-12-13,2018-12-19,"1889","0","3","3","1",7
1130,2018-12-22,2018-12-17,2018-12-21,"2504","0","2","63","1",7
1129,2018-12-22,2018-12-20,2018-12-21,"1019","0","5","4","3",7
1128,2018-12-20,2018-12-10,2018-12-17,"1000","13","5","4","4",7
1127,2018-12-20,2018-12-01,2018-12-12,"1295","0","9","6","2",7
1126,2018-12-18,2018-12-10,2018-12-17,"1007","3","5","4","4",7
1125,2018-12-18,2018-12-13,2018-12-17,"2077","0","5","4","3",7
1124,2018-12-15,2018-12-06,2018-12-12,"1997","0","3","3","1",7
1123,2018-12-15,2018-12-10,2018-12-14,"2507","0","2","63","1",7
1121,2018-12-14,2018-12-11,2018-12-13,"1268","0","6","5","1",7
1120,2018-12-14,2018-12-11,2018-12-12,"1048","0","1","1","1",7
1119,2018-12-13,2018-12-06,2018-12-12,"1005","0","4","7","1",7
1118,2018-12-13,2018-12-10,2018-12-11,"1001","11","1","46","1",7
1117,2018-12-12,2018-12-08,2018-12-10,"2047","17","5","4","3",7
1116,2018-12-10,2018-12-08,2018-12-10,"2047","0","5","4","3",7
1115,2018-12-10,2018-12-07,2018-12-09,"1506","0","2","63","1",7
1122,2018-12-10,2018-10-30,2018-12-07,"4000","3","16","17","3",7
1114,2018-12-08,2018-11-29,2018-12-05,"2469","0","3","3","1",7
1113,2018-12-07,2018-12-03,2018-12-06,"2006","0","2","63","1",7
1112,2018-12-06,2018-12-03,2018-12-05,"1502","0","1","10","1",7
1111,2018-12-06,2018-11-19,2018-11-29,"1003","3","2","15","1",7
1110,2018-12-03,2018-11-30,2018-12-03,"2069","0","5","4","3",7
1109,2018-12-03,2018-11-24,2018-12-03,"10041","0","16","14","3",7
1108,2018-12-01,2018-11-22,2018-11-28,"1531","0","3","3","1",7
1107,2018-12-01,2018-11-26,2018-11-30,"2505","0","2","63","1",7
1106,2018-11-30,2018-11-02,2018-11-15,"1242","0","9","6","2",7
1105,2018-11-29,2018-11-27,2018-11-28,"1052","0","1","1","1",7
1104,2018-11-28,2018-11-23,2018-11-27,"1580","0","13","47","3",7
1103,2018-11-27,2018-11-23,2018-11-26,"2062","0","5","4","3",7
1102,2018-11-25,2018-11-19,2018-11-21,"1004","10","15","81","1",7
1101,2018-11-24,2018-11-15,2018-11-21,"2361","0","3","3","1",7
1100,2018-11-24,2018-11-19,2018-11-23,"2507","0","2","63","1",7
1099,2018-11-23,2018-11-02,2018-11-14,"1002","13","20","62","1",7
1098,2018-11-23,2018-11-20,2018-11-22,"1336","0","6","5","1",7
1097,2018-11-22,2018-11-15,2018-11-20,"1006","9","1","39","1",7
1096,2018-11-21,2018-11-14,2018-11-17,"1002","3","1","16","1",7
1095,2018-11-21,2018-11-07,2018-11-13,"1053","9","5","4","4",7
1094,2018-11-20,2018-11-16,2018-11-19,"2047","0","5","4","3",7
1093,2018-11-17,2018-11-08,2018-11-14,"1987","0","3","3","1",7
1092,2018-11-17,2018-11-12,2018-11-16,"2503","0","2","63","1",7
1091,2018-11-15,2018-11-12,2018-11-14,"1506","0","1","10","1",7
1090,2018-11-12,2018-11-09,2018-11-12,"2070","0","5","4","3",7
1089,2018-11-11,2018-11-05,2018-11-09,"2504","0","2","63","1",7
1088,2018-11-10,2018-11-05,2018-11-07,"1518","0","3","3","1",7
1087,2018-11-09,2018-10-22,2018-11-07,"1000","16","5","80","1",7
1086,2018-11-09,2018-11-06,2018-11-08,"1200","0","6","5","1",7
1085,2018-11-07,2018-10-23,2018-11-02,"1019","3","5","4","4",7
1084,2018-11-07,2018-10-28,2018-11-04,"1542","0","13","47","3",7
1083,2018-11-05,2018-10-29,2018-11-05,"10005","0","16","14","3",7
1082,2018-11-05,2018-11-02,2018-11-05,"3183","0","5","4","3",7
1081,2018-11-03,2018-10-25,2018-10-31,"1815","0","3","3","1",7
1080,2018-11-03,2018-10-29,2018-11-02,"2502","0","2","63","1",7
1079,2018-10-30,2018-10-26,2018-10-29,"2052","0","5","4","0",7
1077,2018-10-27,2018-10-18,2018-10-24,"1905","0","3","3","0",7
1076,2018-10-27,2018-10-22,2018-10-26,"2509","0","2","63","0",7
1075,2018-10-25,2018-10-24,2018-10-25,"1205","7","6","5","0",7
1074,2018-10-25,2018-10-18,2018-10-24,"4467","7","16","76","0",7
1078,2018-10-25,2018-10-19,2018-10-22,"1260","17","5","79","0",7
1073,2018-10-23,2018-10-18,2018-10-22,"1004","7","5","4","0",8
1072,2018-10-23,2018-10-19,2018-10-22,"2061","0","5","4","0",7
1071,2018-10-20,2018-10-11,2018-10-17,"1609","0","3","3","0",7
1070,2018-10-20,2018-10-15,2018-10-19,"2502","0","2","63","0",7
1069,2018-10-19,2018-10-16,2018-10-18,"1117","0","6","5","0",7
1068,2018-10-19,2018-10-16,2018-10-17,"1040","0","1","1","0",7
1067,2018-10-18,2018-09-28,2018-10-11,"1259","0","9","6","0",7
1066,2018-10-18,2018-10-16,2018-10-17,"1002","7","1","10","0",7
1065,2018-10-18,2018-10-15,2018-10-17,"1035","7","6","5","0",7
1064,2018-10-18,2018-10-11,2018-10-15,"1003","11","1","46","0",7
1063,2018-10-16,2018-10-12,2018-10-15,"2061","0","5","4","0",7
1062,2018-10-13,2018-10-04,2018-10-10,"1899","0","3","3","0",7
1061,2018-10-13,2018-10-08,2018-10-12,"2504","0","2","63","0",7
1060,2018-10-12,2018-10-02,2018-10-12,"4549","7","16","78","0",7
1059,2018-10-11,2018-10-10,2018-10-11,"1075","2","6","5","0",8
1058,2018-10-11,2018-10-08,2018-10-10,"1508","0","1","10","0",7
1057,2018-10-11,2018-10-04,2018-10-10,"1007","0","4","7","0",7
1056,2018-10-11,2018-10-06,2018-10-10,"5063","2","16","73","0",8
1055,2018-10-09,2018-10-02,2018-10-08,"1707","2","5","4","0",8
1054,2018-10-09,2018-10-05,2018-10-08,"2054","0","5","4","0",7
1053,2018-10-07,2018-10-04,2018-10-06,"1000","10","1","28","0",7
1052,2018-10-06,2018-09-27,2018-10-02,"1515","0","3","3","0",7
1051,2018-10-06,2018-10-01,2018-10-05,"2002","0","2","63","0",7
1050,2018-10-05,2018-10-01,2018-10-04,"1122","2","6","5","0",8
1049,2018-10-04,2018-10-01,2018-10-02,"1002","2","1","10","0",8
1048,2018-10-03,2018-09-24,2018-10-01,"1038","7","6","66","0",7
1047,2018-10-01,2018-09-28,2018-10-01,"2041","0","5","4","0",7
1046,2018-10-01,2018-09-24,2018-10-01,"11904","0","16","14","0",7
1045,2018-10-01,2018-09-19,2018-09-27,"1005","3","2","15","0",7
1044,2018-09-29,2018-09-20,2018-09-26,"1902","0","3","3","0",7
1043,2018-09-29,2018-09-24,2018-09-28,"2501","0","2","63","0",7
1042,2018-09-28,2018-09-19,2018-09-27,"4509","7","16","76","0",7
1041,2018-09-28,2018-09-25,2018-09-27,"1260","0","6","5","0",7
1040,2018-09-27,2018-09-21,2018-09-25,"1504","0","13","47","0",7
1039,2018-09-27,2018-09-20,2018-09-26,"1005","0","4","7","0",7
1038,2018-09-27,2018-09-20,2018-09-26,"1004","2","4","12","0",8
1037,2018-09-26,2018-09-21,2018-09-25,"1064","2","5","4","0",8
1036,2018-09-24,2018-09-19,2018-09-23,"5061","2","16","73","0",8
1035,2018-09-24,2018-09-21,2018-09-24,"2051","0","5","4","0",7
1034,2018-09-24,2018-09-13,2018-09-19,"1000","7","1","35","0",7
1033,2018-09-22,2018-09-13,2018-09-19,"2368","0","3","3","0",7
1032,2018-09-22,2018-09-17,2018-09-21,"2502","0","2","63","0",7
1031,2018-09-21,2018-09-19,2018-09-19,"1040","0","5","64","0",7
1030,2018-09-21,2018-09-17,2018-09-19,"1039","7","6","5","0",7
1029,2018-09-21,2018-09-17,2018-09-19,"1114","2","6","5","0",8
1028,2018-09-21,2018-09-17,2018-09-19,"1035","0","1","1","0",7
1027,2018-09-19,2018-09-06,2018-09-12,"1049","10","13","26","0",7
1025,2018-09-19,2018-09-12,2018-09-17,"1000","4","1","70","0",7
1024,2018-09-18,2018-09-01,2018-09-13,"1258","0","9","6","0",7
1023,2018-09-17,2018-09-14,2018-09-17,"2054","0","5","4","0",7
1022,2018-09-17,2018-09-10,2018-09-17,"11882","0","16","14","0",7
1021,2018-09-15,2018-09-06,2018-09-12,"1978","0","3","3","0",7
1020,2018-09-15,2018-09-10,2018-09-14,"2507","0","2","63","0",7
1019,2018-09-14,2018-09-11,2018-09-13,"1339","0","6","5","0",7
1026,2018-09-14,2018-08-05,2018-09-14,"5378","3","16","17","0",7
1018,2018-09-12,2018-09-05,2018-09-10,"1000","2","1","34","0",8
1017,2018-09-12,2018-09-05,2018-09-10,"1003","1","1","25","0",7
1016,2018-09-12,2018-09-01,2018-09-06,"1046","1","5","4","0",7
1015,2018-09-11,2018-09-04,2018-09-10,"1003","0","4","7","0",7
1014,2018-09-11,2018-09-04,2018-09-10,"1006","2","4","12","0",8
1013,2018-09-11,2018-09-07,2018-09-10,"2042","0","5","4","0",7
1012,2018-09-10,2018-08-20,2018-08-23,"1015","5","6","77","0",7
1011,2018-09-10,2018-08-30,2018-09-09,"5046","2","16","73","0",8
1010,2018-09-08,2018-09-03,2018-09-07,"2507","0","2","63","0",7
1009,2018-09-08,2018-08-30,2018-09-05,"2472","0","3","3","0",7
1008,2018-09-07,2018-09-03,2018-09-06,"1039","7","5","4","0",8
1007,2018-09-07,2018-08-20,2018-08-28,"703","13","12","54","0",7
1006,2018-09-06,2018-09-03,2018-09-05,"1502","0","1","10","0",7
1005,2018-09-03,2018-08-21,2018-08-30,"1004","3","2","15","0",7
1004,2018-09-03,2018-08-31,2018-09-03,"2069","0","5","4","0",7
1003,2018-09-01,2018-08-23,2018-08-29,"2390","0","3","3","0",7
1002,2018-09-01,2018-08-27,2018-08-31,"2503","0","2","63","0",7
1001,2018-08-31,2018-08-27,2018-08-30,"1040","13","5","4","0",7
1000,2018-08-31,2018-08-14,2018-08-30,"4532","7","16","76","0",7
999,2018-08-31,2018-08-28,2018-08-30,"1216","0","6","5","0",7
998,2018-08-30,2018-08-24,2018-08-28,"1538","0","13","47","0",7
997,2018-08-29,2018-07-24,2018-08-28,"2500","16","16","75","0",7
996,2018-08-28,2018-08-23,2018-08-27,"1033","2","5","4","0",8
995,2018-08-28,2018-08-24,2018-08-27,"2079","0","5","4","0",7
994,2018-08-28,2018-08-21,2018-08-25,"1000","14","1","30","0",7
993,2018-08-28,2018-08-20,2018-08-25,"1000","16","1","30","0",7
992,2018-08-28,2018-08-20,2018-08-25,"1000","13","1","30","0",7
991,2018-08-27,2018-08-16,2018-08-26,"5049","2","16","60","0",8
990,2018-08-25,2018-08-16,2018-08-22,"1891","0","3","3","0",7
989,2018-08-25,2018-08-20,2018-08-24,"2502","0","2","63","0",7
988,2018-08-24,2018-08-20,2018-08-22,"1047","0","1","1","0",7
987,2018-08-21,2018-08-16,2018-08-20,"3129","0","5","4","0",7
986,2018-08-18,2018-08-09,2018-08-15,"2942","0","3","3","0",7
985,2018-08-18,2018-08-13,2018-08-17,"2503","0","2","63","0",7
984,2018-08-17,2018-08-10,2018-08-17,"1048","4","5","4","0",8
983,2018-08-15,2018-07-27,2018-08-09,"1295","0","9","6","0",7
982,2018-08-14,2018-07-31,2018-08-13,"5047","2","16","60","0",8
981,2018-08-14,2018-08-10,2018-08-13,"2034","0","5","4","0",7
980,2018-08-13,2018-07-25,2018-08-09,"1105","2","2","63","0",8
979,2018-08-11,2018-08-02,2018-08-08,"2502","0","3","3","0",7
978,2018-08-11,2018-08-06,2018-08-10,"2505","0","2","63","0",7
977,2018-08-10,2018-08-07,2018-08-09,"1294","0","6","5","0",7
976,2018-08-07,2018-07-31,2018-08-07,"11907","0","16","14","0",7
975,2018-08-07,2018-08-03,2018-08-06,"2098","0","5","4","0",7
974,2018-08-04,2018-07-26,2018-08-01,"2478","0","3","3","0",7
973,2018-08-04,2018-07-30,2018-08-03,"2508","0","2","63","0",7
972,2018-08-03,2018-06-22,2018-07-02,"1000","5","22","74","0",7
971,2018-08-02,2018-07-30,2018-08-01,"1508","0","1","10","0",7
970,2018-08-01,2018-07-25,2018-07-31,"1004","2","4","12","0",8
969,2018-08-01,2018-07-25,2018-07-31,"1005","0","4","7","0",7
968,2018-07-31,2018-07-16,2018-07-26,"1009","3","2","15","0",7
967,2018-07-31,2018-07-27,2018-07-30,"2074","0","5","4","0",7
966,2018-07-28,2018-07-19,2018-07-25,"2001","0","3","3","0",7
965,2018-07-28,2018-07-23,2018-07-27,"2505","0","2","63","0",7
964,2018-07-27,2018-07-24,2018-07-25,"1047","0","1","1","0",7
963,2018-07-25,2018-07-20,2018-07-24,"1520","0","13","47","0",7
962,2018-07-24,2018-07-20,2018-07-23,"2056","0","5","4","0",7
961,2018-07-21,2018-07-12,2018-07-18,"2476","0","3","3","0",7
960,2018-07-21,2018-07-16,2018-07-20,"2505","0","2","63","0",7
959,2018-07-18,2018-07-11,2018-07-16,"1003","2","1","34","0",8
958,2018-07-18,2018-07-09,2018-07-16,"1012","3","5","69","0",8
957,2018-07-17,2018-07-01,2018-07-12,"1295","0","9","6","0",7
956,2018-07-17,2018-07-13,2018-07-16,"2084","0","5","4","0",7
955,2018-07-14,2018-07-05,2018-07-11,"2368","0","3","3","0",7
954,2018-07-14,2018-07-09,2018-07-13,"2505","0","2","63","0",7
953,2018-07-13,2018-07-09,2018-07-12,"1340","0","6","5","0",7
952,2018-07-12,2018-07-05,2018-07-11,"1006","0","4","7","0",7
951,2018-07-12,2018-07-05,2018-07-11,"1007","2","4","12","0",8
950,2018-07-09,2018-07-06,2018-07-09,"2061","0","5","4","0",7
949,2018-07-09,2018-07-04,2018-07-06,"1003","2","2","63","0",8
948,2018-07-07,2018-06-28,2018-07-04,"1894","0","3","3","0",7
947,2018-07-07,2018-07-02,2018-07-06,"2502","0","2","63","0",7
946,2018-07-06,2018-06-24,2018-07-05,"5093","2","16","73","0",8
945,2018-07-05,2018-07-03,2018-07-04,"1505","0","1","10","0",7
944,2018-07-03,2018-06-29,2018-07-02,"2089","0","5","4","0",7
943,2018-07-01,2018-06-20,2018-06-28,"1009","3","2","15","0",7
941,2018-06-30,2018-06-21,2018-06-28,"1954","0","3","3","0",7
940,2018-06-30,2018-06-25,2018-06-29,"2508","0","2","63","0",7
939,2018-06-30,2018-05-24,2018-06-28,"1002","8","2","72","0",7
938,2018-06-29,2018-06-25,2018-06-28,"1290","0","6","5","0",7
937,2018-06-27,2018-06-25,2018-06-26,"1025","0","1","1","0",7
936,2018-06-27,2018-06-25,2018-06-27,"1231","2","5","4","0",8
935,2018-06-27,2018-06-22,2018-06-26,"1525","0","13","47","0",7
934,2018-06-27,2018-06-19,2018-06-26,"10033","0","16","14","0",7
933,2018-06-26,2018-06-22,2018-06-25,"2036","0","5","4","0",7
932,2018-06-25,2018-06-21,2018-06-22,"1033","2","2","63","0",8
931,2018-06-24,2018-06-18,2018-06-22,"2503","0","2","63","0",7
930,2018-06-23,2018-06-14,2018-06-20,"2336","0","3","3","0",7
929,2018-06-21,2018-06-14,2018-06-19,"1000","12","1","40","0",7
928,2018-06-21,2018-06-14,2018-06-18,"1004","11","1","46","0",7
927,2018-06-21,2018-06-14,2018-06-19,"1003","7","1","35","0",7
926,2018-06-20,2018-06-01,2018-06-13,"1279","0","9","6","0",7
925,2018-06-19,2018-06-15,2018-06-18,"2060","0","5","4","0",7
924,2018-06-16,2018-06-07,2018-06-13,"2310","0","3","3","0",7
923,2018-06-16,2018-06-14,2018-06-15,"1001","0","2","63","0",7
922,2018-06-15,2018-05-25,2018-06-14,"5951","10","16","14","0",7
921,2018-06-14,2018-06-11,2018-06-13,"1506","0","1","10","0",7
920,2018-06-12,2018-06-04,2018-06-11,"1049","7","6","66","0",7
919,2018-06-12,2018-06-04,2018-06-11,"1009","13","5","4","0",7
918,2018-06-12,2018-06-08,2018-06-11,"2038","0","5","4","0",7
917,2018-06-09,2018-06-04,2018-06-08,"2504","0","2","63","0",7
916,2018-06-09,2018-05-30,2018-06-06,"1950","0","3","3","0",7
915,2018-06-08,2018-05-20,2018-06-07,"5066","2","16","60","0",8
914,2018-06-08,2018-06-05,2018-06-07,"1284","0","6","5","0",7
913,2018-06-04,2018-06-01,2018-06-04,"2067","0","5","4","0",7
912,2018-06-02,2018-05-24,2018-05-29,"1397","0","3","3","0",7
911,2018-06-02,2018-05-28,2018-06-01,"2506","0","2","63","0",7
910,2018-06-02,2018-05-29,2018-06-01,"1028","16","5","4","0",7
942,2018-06-01,2018-05-22,2018-05-31,"1004","3","2","15","0",7
909,2018-05-30,2018-05-25,2018-05-29,"1556","0","13","47","0",7
908,2018-05-29,2018-05-25,2018-05-28,"2062","0","5","4","0",7
907,2018-05-29,2018-05-22,2018-05-29,"11925","0","16","14","0",7
906,2018-05-28,2018-05-14,2018-05-18,"1003","5","5","4","0",7
905,2018-05-27,2018-05-22,2018-05-25,"2002","0","2","63","0",7
904,2018-05-26,2018-05-17,2018-05-23,"1946","0","3","3","0",7
903,2018-05-22,2018-05-18,2018-05-22,"2044","0","5","4","0",7
902,2018-05-22,2018-01-30,2018-03-08,"1100","14","23","71","0",7
901,2018-05-19,2018-05-09,2018-05-16,"2030","0","3","3","0",7
900,2018-05-19,2018-05-14,2018-05-18,"2502","0","2","63","0",7
899,2018-05-18,2018-05-15,2018-05-17,"1200","0","6","5","0",7
898,2018-05-18,2018-05-14,2018-05-16,"1009","0","1","1","0",7
897,2018-05-17,2018-05-09,2018-05-16,"1000","7","5","4","0",7
896,2018-05-17,2018-04-24,2018-05-08,"1253","0","9","6","0",7
895,2018-05-17,2018-05-11,2018-05-16,"1005","2","4","12","0",8
894,2018-05-17,2018-05-11,2018-05-16,"1003","0","4","7","0",7
893,2018-05-16,2018-05-09,2018-05-12,"1000","3","1","16","0",7
892,2018-05-15,2018-03-27,2018-05-15,"5014","3","16","17","0",7
891,2018-05-14,2018-05-11,2018-05-14,"2098","0","5","4","0",7
890,2018-05-13,2018-05-07,2018-05-08,"1002","10","1","28","0",7
889,2018-05-13,2018-04-24,2018-05-12,"5082","2","16","60","0",8
888,2018-05-12,2018-05-03,2018-05-08,"1489","0","3","3","0",7
887,2018-05-12,2018-05-07,2018-05-11,"2004","0","2","63","0",7
886,2018-05-09,2018-05-07,2018-05-08,"1507","0","1","10","0",7
885,2018-05-08,2018-05-04,2018-05-07,"2065","0","5","4","0",7
884,2018-05-05,2018-04-26,2018-05-02,"1507","0","3","3","0",7
883,2018-05-05,2018-04-30,2018-05-04,"2003","0","2","63","0",7
882,2018-05-04,2018-04-17,2018-04-26,"1001","3","2","15","0",7
881,2018-05-02,2018-04-22,2018-04-27,"1002","2","1","34","0",8
880,2018-05-01,2018-04-27,2018-04-30,"2097","0","5","4","0",7
879,2018-05-01,2018-04-13,2018-04-18,"1002","5","1","48","0",7
878,2018-04-28,2018-04-19,2018-04-25,"2350","0","3","3","0",7
877,2018-04-28,2018-04-23,2018-04-27,"2507","0","2","63","0",7
876,2018-04-27,2018-04-20,2018-04-26,"1002","2","4","12","0",8
875,2018-04-27,2018-04-20,2018-04-26,"1005","0","4","7","0",7
874,2018-04-27,2018-04-24,2018-04-26,"1285","0","6","5","0",7
873,2018-04-25,2018-04-20,2018-04-24,"1573","0","13","47","0",7
872,2018-04-25,2018-04-03,2018-04-17,"1279","0","9","6","0",7
871,2018-04-24,2018-04-20,2018-04-23,"2091","0","5","4","0",7
870,2018-04-23,2018-04-16,2018-04-20,"2503","0","2","63","0",7
869,2018-04-21,2018-04-12,2018-04-18,"2437","0","3","3","0",7
868,2018-04-21,2018-04-17,2018-04-20,"1005","2","5","4","0",8
867,2018-04-20,2018-04-12,2018-04-18,"1002","15","1","39","0",8
866,2018-04-20,2018-04-16,2018-04-18,"1039","0","1","1","0",7
865,2018-04-18,2018-04-11,2018-04-16,"1000","4","1","70","0",7
864,2018-04-17,2018-04-13,2018-04-16,"2054","0","5","4","0",7
862,2018-04-16,2018-03-19,2018-04-04,"1001","6","2","68","0",7
861,2018-04-14,2018-04-05,2018-04-11,"1786","0","3","3","0",7
860,2018-04-14,2018-04-09,2018-04-13,"2506","0","2","63","0",7
863,2018-04-14,2018-04-03,2018-04-09,"1039","3","5","69","0",8
859,2018-04-13,2018-04-10,2018-04-12,"1159","0","6","5","0",7
858,2018-04-10,2018-04-06,2018-04-09,"2048","0","5","4","0",7
857,2018-04-07,2018-03-29,2018-04-05,"1414","0","3","3","0",7
856,2018-04-07,2018-04-03,2018-04-06,"2005","0","2","63","0",7
854,2018-04-06,2018-03-19,2018-04-05,"5048","2","16","60","0",8
855,2018-04-05,2018-03-23,2018-04-04,"1386","0","22","67","0",7
853,2018-04-05,2018-04-03,2018-04-04,"1503","0","1","10","0",7
852,2018-04-05,2018-02-28,2018-04-05,"5971","3","16","17","0",7
851,2018-04-03,2018-03-19,2018-03-28,"1003","3","2","15","0",7
850,2018-04-03,2018-03-29,2018-03-31,"1074","0","5","4","0",7
849,2018-03-31,2018-03-22,2018-03-28,"1982","0","3","3","0",7
848,2018-03-31,2018-03-26,2018-03-29,"2003","0","2","63","0",7
847,2018-03-28,2018-03-23,2018-03-27,"1579","0","13","47","0",7
846,2018-03-27,2018-03-20,2018-03-27,"11868","0","16","14","0",7
845,2018-03-26,2018-03-23,2018-03-26,"2051","0","5","4","0",7
844,2018-03-24,2018-03-15,2018-03-21,"1972","0","3","3","0",7
843,2018-03-24,2018-03-19,2018-03-23,"2502","0","2","63","0",7
842,2018-03-23,2018-03-20,2018-03-21,"1038","0","1","1","0",7
841,2018-03-22,2018-03-19,2018-03-21,"1011","7","6","66","0",7
840,2018-03-22,2018-03-16,2018-03-21,"1003","0","4","7","0",7
839,2018-03-22,2018-03-16,2018-03-21,"1004","2","4","12","0",8
838,2018-03-21,2018-03-02,2018-03-15,"1256","0","9","6","0",7
837,2018-03-20,2018-03-16,2018-03-19,"2066","0","5","4","0",7
836,2018-03-17,2018-03-08,2018-03-14,"1959","0","3","3","0",7
835,2018-03-17,2018-03-12,2018-03-16,"2502","0","2","63","0",7
